"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"7135400000","NonResidential","Large Office","Office",2007,1,1,199.3000031,158931,"12",8751704,"GOOD","STRUCTURAL STEEL","Yes","ELECTRIC","Very Irreg","Yes"
"7666200070","NonResidential","Large Office","Office",1978,1,1,571.7000122,105100,"1",22078064,"LOW/AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666201690","NonResidential","Retail Store","Retail Store",1978,1,1,127.3000031,50660,"51",2661488,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7666201740","NonResidential","Small- and Mid-Sized Office","Office",1937,1,2,127.5999985,61929,"59",2203026.5,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"7666202080","NonResidential","Large Office","Office",2000,1,4,726.5999756,165111,"1",25478086,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"7666202110","NonResidential","Large Office","Office",2000,1,4,978.9000244,129551,"1",27137190,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Very Irreg","Yes"
"0654000120","NonResidential","Small- and Mid-Sized Office","Office",1925,1,3,122.5,20565,"65",802312.5,"GOOD","REINFORCED CONCRETE",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"7666202133","NonResidential","Large Office","Office",2000,1,5,231.8000031,159937,"63",7857972.5,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"7666202160","NonResidential","Large Office","Office",2008,1,5,340,183964,"56",14856199,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666202220","NonResidential","Large Office","Office",1986,1,5,125.1999969,208210,"95",5514308.5,"GOOD","STRUCTURAL STEEL","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"7666202240","NonResidential","Large Office","Office",1986,1,7,206.8000031,277486,"63",12729858,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666202295","NonResidential","Large Office","Office",1993,1,3,165.1000061,187130,"77",10053489,"GOOD/EXCELLENT","REINFORCED CONCRETE",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7666202320","NonResidential","Large Office","Office",2000,1,5,388.3999939,251044,"99",17186624,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7666202440","NonResidential","Warehouse","Non-Refrigerated Warehouse",1912,1,5,41.59999847,154330,"81",1262235.25,"GOOD","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7666202475","NonResidential","Large Office","Office",1918,1,6,138.6999969,108245,NA,4515180.5,NA,NA,NA,NA,NA,NA
"7666202515","NonResidential","Large Office","Office",1905,1,6,163.1999969,167860,"70",6797647,"AVERAGE","MASONRY","Yes","STEAM","Rect or Slight Irreg","Yes"
"7666202565","NonResidential","Large Office","Office",1910,1,6,131.3000031,112560,"86",4946798.5,"AVERAGE","REINFORCED CONCRETE","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"7666202570","NonResidential","Retail Store","Other",1910,1,6,596.7999878,86204,"89",3241917,"GOOD","REINFORCED CONCRETE","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","No"
"7666203240","Nonresidential COS","Warehouse","Non-Refrigerated Warehouse",1985,1,2,146.8999939,145158,"51",8384523,"AVERAGE","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666203300","NonResidential","Large Office","Office",1951,1,2,256.6000061,112896,"66",10287986,"AVERAGE","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7666203440","NonResidential","Distribution Center","Distribution Center",1960,1,1,28.79999924,110613,"95",1015060.188,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666203467","NonResidential","Warehouse","Non-Refrigerated Warehouse",1951,1,4,26.79999924,149881,"97",2417401.25,"AVERAGE","MASONRY",NA,"STEAM","Rect or Slight Irreg","Yes"
"7666203530","NonResidential","Warehouse","Non-Refrigerated Warehouse",1951,1,3,146.3999939,98220,"12",6468090,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666203538","NonResidential","Distribution Center","Distribution Center",1970,1,1,109.8000031,84420,"55",2848317.25,"AVERAGE","MASONRY","Yes","SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666204100","NonResidential","Distribution Center","Distribution Center",1961,1,1,148.6999969,73335,NA,5197118,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7666204225","NonResidential","Distribution Center","Distribution Center",1928,1,2,70.19999695,56876,NA,1791715.625,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"7666204430","NonResidential","Warehouse","Non-Refrigerated Warehouse",1931,1,2,145.1999969,61200,"16",4912143,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666204590","NonResidential","Distribution Center","Distribution Center",1987,1,1,35.09999847,111908,"87",1555420.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7666204685","NonResidential","Other","Other - Public Services",1986,3,2,244.6000061,63644,NA,6858533.5,"AVERAGE/GOOD","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"7666204745","NonResidential","Mixed Use Property","Non-Refrigerated Warehouse",1930,3,2,105.0999985,108753,NA,3639670.25,"AVERAGE","MASONRY",NA,"STEAM","Rect or Slight Irreg","No"
"9231900160","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",1970,1,1,266.6000061,141890,"91",16865978,"AVERAGE/GOOD","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"2768302690","NonResidential","Small- and Mid-Sized Office","Office",2001,1,4,215.8999939,92092,"5",4817062,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"4207401365","NonResidential","Other","Other",2006,1,6,471.6000061,143439,NA,25631512,NA,NA,NA,NA,NA,NA
"1973200389","NonResidential","Large Office","Office",2008,1,4,249.6999969,202623,"73",8873485,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"1972206514","NonResidential","Small- and Mid-Sized Office","Office",2000,1,2,223,77174,"33",5481549,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2249500235","NonResidential","Large Office","Office",1998,1,5,200.5,110524,"57",6859198,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"2163901105","NonResidential","Mixed Use Property","Parking",2008,1,5,388.8999939,287224,NA,21042926,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"2163901160","NonResidential","Laboratory","Laboratory",1999,1,4,756,115748,NA,36436388,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1989200750","NonResidential","Large Office","Office",2000,1,7,164.5,241875,"88",8655604,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"1989201385","NonResidential","Large Office","Office",1974,1,5,151.1999969,102930,"85",4750799,"AVERAGE","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Approx Square","Yes"
"7666202292","NonResidential","Small- and Mid-Sized Office","Office",1902,1,3,280.5,76893,NA,12029600,"GOOD","WOOD FRAME","Yes","PACKAGE UNIT","Long Rect or Irreg","Yes"
"0656000410","NonResidential","Large Office","Office",1975,1,8,212.1000061,150000,"65",9343428,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0660001255","NonResidential","Large Office","Office",1953,1,7,183.8999939,274362,"82",16540550,"GOOD","REINFORCED CONCRETE","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"0697000235","NonResidential","Large Office","Office",1983,1,15,185.6000061,378002,"85",17750994,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0659000930","NonResidential","Large Office","Office",1963,1,11,157.5,169020,"83",11480494,"AVERAGE","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0659000950","NonResidential","Other","Data Center",1981,1,33,2007.900024,429405,"98",274682208,"GOOD","STRUCTURAL STEEL","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"0659000305","NonResidential","Large Office","Office",1981,1,19,150.5,383515,"90",15878689,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0659000085","NonResidential","Medical Office","Medical Office",1925,1,18,190,363934,"68",22104512,"AVERAGE","REINFORCED CONCRETE","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"1976700005","NonResidential","Retail Store","Retail Store",1929,1,4,300.6000061,78920,"80",8303666.5,"GOOD","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"1977200280","NonResidential","Large Office","Office",1979,1,7,128,131143,"93",5177270.5,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"6003500460","NonResidential","Mixed Use Property","Office",1908,1,4,106.4000015,55520,NA,3686962.25,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1977200040","NonResidential","Large Office","Office",1908,1,10,64.30000305,132998,"97",3775187.5,NA,NA,NA,NA,NA,NA
"1975700300","NonResidential","Retail Store","Retail Store",1940,1,3,159.6000061,83118,"59",2443141.5,"GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1975700485","NonResidential","Retail Store","Retail Store",1924,1,3,333,77555,"39",7802205.5,"GOOD","REINFORCED CONCRETE",NA,"COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666202405","NonResidential","Small- and Mid-Sized Office","Office",1909,1,6,174.3999939,51218,"57",2886141.5,"AVERAGE/GOOD","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0002400002","NonResidential","Large Office","Office",1970,1,29,274.5,489182,"43",36378588,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1975200005","NonResidential","Large Office","Office",1929,1,27,192.6999969,216571,"62",16246106,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1975200015","NonResidential","Large Office","Office",1921,1,13,363.6000061,189175,"13",19036416,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0939000485","NonResidential","Large Office","Office",1998,1,13,368.5,293803,"25",17074142,"GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666202480","NonResidential","Large Office","Office",1910,1,7,125,122356,"91",4585070.5,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0939000240","NonResidential","Small- and Mid-Sized Office","Office",1921,1,3,123,52298,"89",1968655.125,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0939000230","NonResidential","Large Office","Office",1911,1,17,185.8999939,116640,"75",6758565.5,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0942000470","NonResidential","Large Office","Office",1981,1,42,119.5,1249055,"95",37980712,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0942000590","NonResidential","Large Office","Office",1970,1,22,117.1999969,227556,"95",8493420,"AVERAGE","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0942000640","NonResidential","Large Office","Office",1985,1,76,167.3000031,1952220,"86",92937640,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"8590900765","NonResidential","Medical Office","Medical Office",1988,1,5,310.2999878,188339,"15",8523594,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"2254500945","NonResidential","University","College/University",1916,1,2,32.70000076,60122,NA,690529.5,"AVERAGE/GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"7666206830","NonResidential","Small- and Mid-Sized Office","Office",1910,1,6,148.8999939,95000,"83",4052720,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0942000920","NonResidential","Large Office","Office",1971,1,9,195.6999969,224857,"79",15272491,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5247800795","NonResidential","Large Office","Office",1998,1,8,124.0999985,446261,"96",13568148,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7666206955","NonResidential","Other","Other",1939,1,2,54.29999924,58492,NA,1594422.5,"AVERAGE","REINFORCED CONCRETE","Yes","SPACE HEATERS","Rect or Slight Irreg","No"
"7666206440","NonResidential","Small- and Mid-Sized Office","Office",1907,1,6,228.3000031,62370,"30",4353025,"AVERAGE/GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666204495","NonResidential","Warehouse","Non-Refrigerated Warehouse",1960,1,1,61.79999924,73296,"83",2356376.75,"LOW/AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666203240","Nonresidential COS","Other","Other",1944,1,4,422.3999939,99122,NA,14469228,"AVERAGE","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666203489","NonResidential","Other","Other",1985,1,1,231.8999939,66133,NA,6345009.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666207627","NonResidential","Warehouse","Non-Refrigerated Warehouse",1952,1,2,62.59999847,115668,NA,3534690.75,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7376600390","NonResidential","Other","Other",1970,1,1,137.3999939,141686,NA,6673138,"AVERAGE/GOOD","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3573700320","NonResidential","Small- and Mid-Sized Office","Office",1950,1,1,144,93610,"95",6235947,"AVERAGE","MASONRY","Yes","SPACE HEATERS","Rect or Slight Irreg","No"
"2738100010","NonResidential","Large Office","Office",1973,1,2,147.1999969,156188,"67",6843855,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"2738100480","NonResidential","Warehouse","Non-Refrigerated Warehouse",1966,1,1,107.6999969,115620,"11",1951856.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"5367200610","NonResidential","Large Office","Office",1975,1,5,138,238148,"93",10775646,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5367204100","NonResidential","Distribution Center","Distribution Center",1969,1,1,6.599999905,71718,"100",151754.2969,"AVERAGE","MASONRY",NA,"PACKAGE UNIT","Rect or Slight Irreg","Yes"
"2924049101","NonResidential","Warehouse","Non-Refrigerated Warehouse",1969,1,1,163.3000031,55450,"31",4345698,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3224049012","NonResidential","Distribution Center","Distribution Center",1979,1,1,99.90000153,54880,"32",2763597,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3624039166","NonResidential","Retail Store","Retail Store",1992,1,1,181.6000061,102500,"81",7305474,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"0925049425","NonResidential","Other","Parking",2002,1,6,308.7999878,361398,NA,8915523,"GOOD/EXCELLENT","REINFORCED CONCRETE","No","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5260300005","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",1963,1,1,615.5999756,50785,"57",7439009,"AVERAGE","MASONRY",NA,"PACKAGE UNIT","Rect or Slight Irreg","No"
"5367202506","NonResidential","Small- and Mid-Sized Office","Office",1929,1,3,725.5999756,85126,"1",37951708,"AVERAGE","MASONRY",NA,"COMPLETE HVAC","Very Irreg",NA
"2926049109","NonResidential","Other","Parking",2000,1,5,111.3000031,303255,NA,11077140,"AVERAGE","PREFAB STEEL","Yes","COMPLETE HVAC","Very Irreg","Yes"
"7666207536","NonResidential","Distribution Center","Distribution Center",1986,1,1,77.40000153,411584,"43",15091579,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"5247800865","NonResidential","Mixed Use Property","Non-Refrigerated Warehouse",1902,1,4,45.90000153,73320,NA,1141189.75,"LOW COST","MASONRY","Yes","SPACE HEATERS","Rect or Slight Irreg","No"
"3879902265","NonResidential","Large Office","Office",2008,1,4,204,242686,"77",9683979,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5247800735","NonResidential","Small- and Mid-Sized Office","Office",1900,1,6,159.3999939,95760,"83",5392617.5,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1824049060","NonResidential","Warehouse","Non-Refrigerated Warehouse",1946,1,1,61,179413,"57",3459543,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666703967","NonResidential","Warehouse","Non-Refrigerated Warehouse",1966,1,1,11.10000038,170632,"98",602245,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"8807900130","NonResidential","Large Office","Office",1994,1,10,157.3999939,381511,"87",11410228,"GOOD","STRUCTURAL STEEL",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"0942001155","NonResidential","Large Office","Office",2009,1,17,144.8000031,413264,"91",13631141,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Very Irreg","Yes"
"1142001150","NonResidential","Mixed Use Property","Office",2009,1,6,185.6000061,122400,"63",4865551.5,"EXCELLENT","REINFORCED CONCRETE",NA,"COMPLETE HVAC","Rect or Slight Irreg",NA
"0925049346","NonResidential","Retail Store","Retail Store",1956,1,2,149.1000061,93803,NA,5453438.5,"GOOD/EXCELLENT","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Long Rect or Irreg",NA
"0323049194","NonResidential","Warehouse","Non-Refrigerated Warehouse",1966,1,2,68.90000153,123000,"47",3004271,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"0323049221","NonResidential","Warehouse","Non-Refrigerated Warehouse",1978,1,1,39.70000076,60448,"90",1052244.75,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"1992200425","NonResidential","Other","Other",1928,3,4,93.5,62600,NA,11147342,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"2197600100","NonResidential","Mixed Use Property","Other",2004,1,4,180.5,77412,NA,2655387.5,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","PACKAGE UNIT","Rect or Slight Irreg","Yes"
"2197600250","NonResidential","Medical Office","Medical Office",1990,1,5,259.7000122,289419,"59",12731388,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2434900150","NonResidential","Other","Financial Office",1987,1,5,278.7000122,90266,"18",7771933.5,"GOOD","REINFORCED CONCRETE","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"2516000215","NonResidential","Warehouse","Non-Refrigerated Warehouse",2004,1,4,38.59999847,87332,"87",1165598.875,"AVERAGE/GOOD","PREFAB STEEL","Yes","SPACE HEATERS","Very Irreg","Yes"
"1978201320","NonResidential","Hotel","Hotel",2003,1,6,256.5,150545,"28",13410041,"GOOD","MASONRY","Yes","COMPLETE HVAC","Very Irreg","Yes"
"1991200005","NonResidential","Other","Other - Entertainment/Public Assembly",1999,1,5,360.7000122,141718,NA,19085174,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Very Irreg","Yes"
"5457800400","NonResidential","Hotel","Hotel",2008,1,5,208.3000031,111856,"8",9444484,"GOOD","WOOD FRAME","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"6003500780","NonResidential","Warehouse","Non-Refrigerated Warehouse",1988,1,4,25.60000038,132828,"83",1083729.625,"AVERAGE","REINFORCED CONCRETE",NA,"NO HEAT","Rect or Slight Irreg","Yes"
"3024049003","NonResidential","Warehouse","Non-Refrigerated Warehouse",1970,1,1,502.7000122,70400,"1",13962749,"AVERAGE","REINFORCED CONCRETE",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3026049093","NonResidential","Retail Store","Retail Store",1995,1,1,180.8999939,101830,"60",10713006,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"3646100185","NonResidential","University","College/University",1974,2,4,186,114000,NA,7575080,"AVERAGE","STRUCTURAL STEEL","Yes","PACKAGE UNIT","Rect or Slight Irreg","Yes"
